region,sector,year,quarter,loan_amount
Talas oblast,Industry,2024,2,173.15140785460082
Talas oblast,"Agriculture, procurement and  processing",2024,2,4727.631784329999
Talas oblast,Trade,2024,2,1254.7850152284866
Talas oblast,Construction,2024,2,170.55754692527145
Talas oblast,Mortgage,2024,2,686.33420258
Talas oblast,Individuals,2024,2,2169.639165442401
Talas oblast,Other loans,2024,2,259.183148817776
Talas oblast,Industry,2024,3,175.26101138181272
Talas oblast,"Agriculture, procurement and  processing",2024,3,4849.85359406
Talas oblast,Trade,2024,3,1317.068816092402
Talas oblast,Construction,2024,3,158.38955722122168
Talas oblast,Mortgage,2024,3,773.75995692
Talas oblast,Individuals,2024,3,2711.4223025984456
Talas oblast,Other loans,2024,3,343.10141864999997
Talas oblast,Industry,2024,4,165.98287182
Talas oblast,"Agriculture, procurement and  processing",2024,4,4856.41455328999
Talas oblast,Trade,2024,4,1306.00570935
Talas oblast,Construction,2024,4,150.98814579
Talas oblast,Mortgage,2024,4,861.28081973
Talas oblast,Individuals,2024,4,3153.531192979335
Talas oblast,Other loans,2024,4,591.2140168100001
Talas oblast,Industry,2025,1,163.452889
Talas oblast,"Agriculture, procurement and  processing",2025,1,5020.2332537599905
Talas oblast,Trade,2025,1,1351.6068821640001
Talas oblast,Construction,2025,1,165.73246971999998
Talas oblast,Mortgage,2025,1,895.1655421400001
Talas oblast,Individuals,2025,1,3520.337792626002
Talas oblast,Other loans,2025,1,860.98332466
Talas oblast,Industry,2025,2,195.73290514
Talas oblast,"Agriculture, procurement and  processing",2025,2,5569.555420260001
Talas oblast,Trade,2025,2,1511.2905904377599
Talas oblast,Construction,2025,2,184.89482684
Talas oblast,Mortgage,2025,2,968.7103784200002
Talas oblast,Individuals,2025,2,3919.3075779994415
Talas oblast,Other loans,2025,2,1168.98702664
Talas oblast,Industry,2025,3,73.26342479
Talas oblast,"Agriculture, procurement and  processing",2025,3,5158.69405568
Talas oblast,Trade,2025,3,979.08126267
Talas oblast,Construction,2025,3,213.96918438000003
Talas oblast,Mortgage,2025,3,925.1885982200001
Talas oblast,Individuals,2025,3,3860.4746676499994
Talas oblast,Other loans,2025,3,1558.9548717200003
Talas oblast,Industry,2025,4,61.02543364999999
Talas oblast,"Agriculture, procurement and  processing",2025,4,5746.806077650036
Talas oblast,Trade,2025,4,1064.4258700462549
Talas oblast,Construction,2025,4,220.78210467000002
Talas oblast,Mortgage,2025,4,1259.63907189
Talas oblast,Individuals,2025,4,4388.129913709992
Talas oblast,Other loans,2025,4,1956.481254228566
Chui oblast,Industry,2018,1,457.3266157928
Chui oblast,"Agriculture, procurement and  processing",2018,1,3489.2231982762974
Chui oblast,Trade,2018,1,1369.273793491769
Chui oblast,Construction,2018,1,195.64898207332496
Chui oblast,Mortgage,2018,1,549.947502167975
Chui oblast,Individuals,2018,1,1117.820494005545
Chui oblast,Other loans,2018,1,588.1923130141147
Chui oblast,Industry,2018,2,467.2738722141999
Chui oblast,"Agriculture, procurement and  processing",2018,2,3923.12847364188
Chui oblast,Trade,2018,2,1633.017667262612
Chui oblast,Construction,2018,2,291.9529362868
Chui oblast,Mortgage,2018,2,609.6940319282
Chui oblast,Individuals,2018,2,1202.409710849404
Chui oblast,Other loans,2018,2,643.6586900214281
Chui oblast,Industry,2018,3,496.39411858502405
Chui oblast,"Agriculture, procurement and  processing",2018,3,3845.556814501971
Chui oblast,Trade,2018,3,1594.196154437098
Chui oblast,Construction,2018,3,350.765061114075
Chui oblast,Mortgage,2018,3,649.9288249255189
Chui oblast,Individuals,2018,3,1353.5647529422863
Chui oblast,Other loans,2018,3,672.8236472795351
Chui oblast,Industry,2018,4,469.642702777
Chui oblast,"Agriculture, procurement and  processing",2018,4,4023.2612240506282
Chui oblast,Trade,2018,4,1645.345869726013
Chui oblast,Construction,2018,4,355.3737954065
Chui oblast,Mortgage,2018,4,741.7318296039999
Chui oblast,Individuals,2018,4,1438.4667127905911
Chui oblast,Other loans,2018,4,658.3486177165081
Chui oblast,Industry,2019,1,451.75205538885876
Chui oblast,"Agriculture, procurement and  processing",2019,1,4199.163547099409
Chui oblast,Trade,2019,1,1783.7062291942864
Chui oblast,Construction,2019,1,355.1193090981557
Chui oblast,Mortgage,2019,1,791.1393473386529
Chui oblast,Individuals,2019,1,1404.5844450531783
Chui oblast,Other loans,2019,1,637.7453519442495
Chui oblast,Industry,2019,2,518.93245009848
Chui oblast,"Agriculture, procurement and  processing",2019,2,4626.327640383862
Chui oblast,Trade,2019,2,1827.019146623544
Chui oblast,Construction,2019,2,399.95978343319206
Chui oblast,Mortgage,2019,2,847.791913435832
Chui oblast,Individuals,2019,2,1549.6438309766959
Chui oblast,Other loans,2019,2,650.53586773496
Chui oblast,Industry,2019,3,483.46852334070155
Chui oblast,"Agriculture, procurement and  processing",2019,3,4649.0162966919825
Chui oblast,Trade,2019,3,1773.1471101316931
Chui oblast,Construction,2019,3,420.04810932854195
Chui oblast,Mortgage,2019,3,968.1158834425762
Chui oblast,Individuals,2019,3,1721.173007693158
Chui oblast,Other loans,2019,3,682.6479779148254
Chui oblast,Industry,2019,4,473.50626452168103
Chui oblast,"Agriculture, procurement and  processing",2019,4,4584.47599648078
Chui oblast,Trade,2019,4,1720.924931754957
Chui oblast,Construction,2019,4,405.1701954721069
Chui oblast,Mortgage,2019,4,1056.161198959222
Chui oblast,Individuals,2019,4,1843.7828152989687
Chui oblast,Other loans,2019,4,784.364473565027
Chui oblast,Industry,2020,1,673.3743750722999
Chui oblast,"Agriculture, procurement and  processing",2020,1,4574.247601047596
Chui oblast,Trade,2020,1,1844.3821425265999
Chui oblast,Construction,2020,1,399.42084884329995
Chui oblast,Mortgage,2020,1,1080.6634667071003
Chui oblast,Individuals,2020,1,1788.832983790101
Chui oblast,Other loans,2020,1,797.5086733908
Chui oblast,Industry,2020,2,642.237465148795
Chui oblast,"Agriculture, procurement and  processing",2020,2,5033.703805744999
Chui oblast,Trade,2020,2,1819.0514705764688
Chui oblast,Construction,2020,2,394.18882623571204
Chui oblast,Mortgage,2020,2,1113.3210758853638
Chui oblast,Individuals,2020,2,1789.2487762273608
Chui oblast,Other loans,2020,2,769.9715992272029
Chui oblast,Industry,2020,3,689.2772829539999
Chui oblast,"Agriculture, procurement and  processing",2020,3,5128.364154003996
Chui oblast,Trade,2020,3,1854.027726897
Chui oblast,Construction,2020,3,376.6048359219999
Chui oblast,Mortgage,2020,3,1210.113294696
Chui oblast,Individuals,2020,3,1864.157111531998
Chui oblast,Other loans,2020,3,789.069838779
Chui oblast,Industry,2020,4,702.0801058126839
Chui oblast,"Agriculture, procurement and  processing",2020,4,5093.544693580905
Chui oblast,Trade,2020,4,1816.1340332129787
Chui oblast,Construction,2020,4,359.17140902245717
Chui oblast,Mortgage,2020,4,1254.4583119963245
Chui oblast,Individuals,2020,4,1899.5098834835937
Chui oblast,Other loans,2020,4,770.250244010834
Chui oblast,Industry,2021,1,659.3952967825248
Chui oblast,"Agriculture, procurement and  processing",2021,1,5152.802518280486
Chui oblast,Trade,2021,1,1765.1101081031572
Chui oblast,Construction,2021,1,351.207225941035
Chui oblast,Mortgage,2021,1,1235.3936216838995
Chui oblast,Individuals,2021,1,1852.1568344470206
Chui oblast,Other loans,2021,1,742.9265730376434
Chui oblast,Industry,2021,2,697.9661283731307
Chui oblast,"Agriculture, procurement and  processing",2021,2,5477.739772472491
Chui oblast,Trade,2021,2,1756.701753731989
Chui oblast,Construction,2021,2,393.6024177232496
Chui oblast,Mortgage,2021,2,1278.8641020284376
Chui oblast,Individuals,2021,2,1949.1792367063429
Chui oblast,Other loans,2021,2,758.6730185611773
Chui oblast,Industry,2021,3,688.8547681470477
Chui oblast,"Agriculture, procurement and  processing",2021,3,5420.646465328061
Chui oblast,Trade,2021,3,1664.1358964302967
Chui oblast,Construction,2021,3,409.56720689511735
Chui oblast,Mortgage,2021,3,1337.0368711216345
Chui oblast,Individuals,2021,3,2133.4436057932685
Chui oblast,Other loans,2021,3,770.7379637770453
Chui oblast,Industry,2021,4,721.046744107534
Chui oblast,"Agriculture, procurement and  processing",2021,4,5209.092229080672
Chui oblast,Trade,2021,4,1678.5690534022488
Chui oblast,Construction,2021,4,403.236615065764
Chui oblast,Mortgage,2021,4,1498.53745651315
Chui oblast,Individuals,2021,4,2197.4919505414096
Chui oblast,Other loans,2021,4,783.358154442066
Chui oblast,Industry,2022,1,684.15894921141
Chui oblast,"Agriculture, procurement and  processing",2022,1,5487.314041849398
Chui oblast,Trade,2022,1,1719.563023367058
Chui oblast,Construction,2022,1,394.627740781529
Chui oblast,Mortgage,2022,1,1663.8331174928298
Chui oblast,Individuals,2022,1,2258.262526241712
Chui oblast,Other loans,2022,1,880.032715081755
Chui oblast,Industry,2022,2,730.881407245
Chui oblast,"Agriculture, procurement and  processing",2022,2,5738.8528366723185
Chui oblast,Trade,2022,2,1742.742656971709
Chui oblast,Construction,2022,2,421.82025231999995
Chui oblast,Mortgage,2022,2,1713.095310765
Chui oblast,Individuals,2022,2,2538.8062050549997
Chui oblast,Other loans,2022,2,894.6377206950351
Chui oblast,Industry,2022,3,843.18586824825
Chui oblast,"Agriculture, procurement and  processing",2022,3,5676.688384476802
Chui oblast,Trade,2022,3,1725.3595884280355
Chui oblast,Construction,2022,3,499.61360258131197
Chui oblast,Mortgage,2022,3,1909.2284750319777
Chui oblast,Individuals,2022,3,2973.6086788337157
Chui oblast,Other loans,2022,3,918.1580172737079
Chui oblast,Industry,2022,4,866.26211527417
Chui oblast,"Agriculture, procurement and  processing",2022,4,5612.2538841595115
Chui oblast,Trade,2022,4,1922.978835861286
Chui oblast,Construction,2022,4,580.6470392748
Chui oblast,Mortgage,2022,4,2075.6489551983996
Chui oblast,Individuals,2022,4,3315.179871224799
Chui oblast,Other loans,2022,4,985.201378034816
Chui oblast,Industry,2023,1,766.9579497078801
Chui oblast,"Agriculture, procurement and  processing",2023,1,5577.535396943767
Chui oblast,Trade,2023,1,2261.80071360256
Chui oblast,Construction,2023,1,576.5574973493999
Chui oblast,Mortgage,2023,1,2284.4393523224003
Chui oblast,Individuals,2023,1,3472.945510759799
Chui oblast,Other loans,2023,1,1031.072601357001
Chui oblast,Industry,2023,2,767.4839707050999
Chui oblast,"Agriculture, procurement and  processing",2023,2,6136.549238721499
Chui oblast,Trade,2023,2,2415.140693785261
Chui oblast,Construction,2023,2,575.305667449389
Chui oblast,Mortgage,2023,2,2379.2254035792303
Chui oblast,Individuals,2023,2,4042.653466025419
Chui oblast,Other loans,2023,2,1099.882429730696
Chui oblast,Industry,2023,3,632.8273144320399
Chui oblast,"Agriculture, procurement and  processing",2023,3,6158.353182134498
Chui oblast,Trade,2023,3,2469.9876487598117
Chui oblast,Construction,2023,3,618.838962603
Chui oblast,Mortgage,2023,3,2692.7879568376015
Chui oblast,Individuals,2023,3,4887.478865126201
Chui oblast,Other loans,2023,3,1118.6627589659417
Chui oblast,Industry,2023,4,643.4887566926601
Chui oblast,"Agriculture, procurement and  processing",2023,4,6003.3535199375265
Chui oblast,Trade,2023,4,2526.9039624027173
Chui oblast,Construction,2023,4,653.079540621205
Chui oblast,Mortgage,2023,4,2823.8625118178293
Chui oblast,Individuals,2023,4,5425.836412921735
Chui oblast,Other loans,2023,4,1141.667439733415
Chui oblast,Industry,2024,1,618.3051372373701
Chui oblast,"Agriculture, procurement and  processing",2024,1,5974.357326784433
Chui oblast,Trade,2024,1,2556.6857950924614
Chui oblast,Construction,2024,1,640.450608241052
Chui oblast,Mortgage,2024,1,2995.470677101376
Chui oblast,Individuals,2024,1,5804.74661036863
Chui oblast,Other loans,2024,1,1155.069268094212
Chui oblast,Industry,2024,2,670.3460962189
Chui oblast,"Agriculture, procurement and  processing",2024,2,6408.19046735397
Chui oblast,Trade,2024,2,2756.72384248682
Chui oblast,Construction,2024,2,743.0429883615519
Chui oblast,Mortgage,2024,2,3272.790077757978
Chui oblast,Individuals,2024,2,6624.230878920763
Chui oblast,Other loans,2024,2,1162.6980541506216
Chui oblast,Industry,2024,3,644.2885755319999
Chui oblast,"Agriculture, procurement and  processing",2024,3,6680.948228268841
Chui oblast,Trade,2024,3,2886.418892289323
Chui oblast,Construction,2024,3,777.2983451959999
Chui oblast,Mortgage,2024,3,3694.4543485159993
Chui oblast,Individuals,2024,3,8415.544365640002
Chui oblast,Other loans,2024,3,1270.2688329533369
Chui oblast,Industry,2024,4,701.22968851
Chui oblast,"Agriculture, procurement and  processing",2024,4,6669.6615598516755
Chui oblast,Trade,2024,4,3068.8107006740547
Chui oblast,Construction,2024,4,758.49949988
Chui oblast,Mortgage,2024,4,3938.28212888
Chui oblast,Individuals,2024,4,10342.251127920006
Chui oblast,Other loans,2024,4,1559.6700903739438
Chui oblast,Industry,2025,1,693.613813422
Chui oblast,"Agriculture, procurement and  processing",2025,1,6564.633030889538
Chui oblast,Trade,2025,1,3277.2753121801456
Chui oblast,Construction,2025,1,740.079950494
Chui oblast,Mortgage,2025,1,4219.414856435999
Chui oblast,Individuals,2025,1,12228.264910460006
Chui oblast,Other loans,2025,1,1869.395101848592
Chui oblast,Industry,2025,2,757.40903941354
Chui oblast,"Agriculture, procurement and  processing",2025,2,7009.959853008798
Chui oblast,Trade,2025,2,3340.42986221276
Chui oblast,Construction,2025,2,767.09951783936
Chui oblast,Mortgage,2025,2,4543.55867987936
Chui oblast,Individuals,2025,2,13492.330294664916
Chui oblast,Other loans,2025,2,2289.63644114708
Chui oblast,Industry,2025,3,550.77363164
Chui oblast,"Agriculture, procurement and  processing",2025,3,7506.0433296500005
Chui oblast,Trade,2025,3,3575.7012826599994
Chui oblast,Construction,2025,3,652.28065377
Chui oblast,Mortgage,2025,3,5316.90302495
Chui oblast,Individuals,2025,3,14617.719086859997
Chui oblast,Other loans,2025,3,4354.823369850001
Chui oblast,Industry,2025,4,455.67544116373534
Chui oblast,"Agriculture, procurement and  processing",2025,4,7589.531206497834
Chui oblast,Trade,2025,4,3769.8880702278307
Chui oblast,Construction,2025,4,658.2010601101455
Chui oblast,Mortgage,2025,4,5907.502796632703
Chui oblast,Individuals,2025,4,16238.393906546815
Chui oblast,Other loans,2025,4,6082.973529069839
